id,company_rating,company_location,total_fleet_count,iata_approved
2844,0.98,Marshall Islands,12.0,False
18197,0.86,Maldives,5.0,False
34604,0.96,Kenya,18.0,False
18739,0.89,Gambia,2.0,True
48117,0.98,Ukraine,41.0,False
18743,1.0,Faroe Islands,1.0,False
48664,1.0,Maldives,2.0,False
10265,1.0,Micronesia,3.0,False
10902,1.0,Wallis and Futuna,6.0,False
5420,1.0,Tonga,41.0,False
17655,,,1.0,False
35323,0.89,,1.0,False
18197,0.86,Maldives,5.0,False
10265,1.0,Micronesia,3.0,False
40058,1.0,Reunion,1.0,False
44251,1.0,Gibraltar,1.0,False
44297,1.0,Kiribati,2.0,False
18105,1.0,Gambia,7.0,True
43134,1.0,Suriname,6.0,False
43511,1.0,Russian Federation,2.0,False
37464,1.0,,1.0,False
48664,1.0,Maldives,2.0,False
8987,1.0,,1.0,True
20334,0.99,Niger,171.0,True
40793,1.0,,75.0,True
22094,1.0,Vietnam,1.0,False
25331,1.0,Ecuador,1.0,False
30475,0.92,Vietnam,40.0,False
42718,1.0,Niue,2.0,False
36353,1.0,Chile,2.0,False
34067,,Greenland,3.0,False
34067,,Greenland,3.0,False
9805,,,1.0,False
17982,1.0,,2.0,True
30654,1.0,,1.0,False
18484,1.0,Gambia,108.0,False
30475,0.92,Vietnam,40.0,False
42416,0.97,Puerto Rico,20.0,False
11150,1.0,Isle of Man,1.0,False
21528,0.86,Zimbabwe,1.0,False
38182,1.0,Kiribati,4.0,False
31826,1.0,Guinea,3.0,False
29060,,,2.0,False
22768,0.5,,1.0,False
30475,0.92,Vietnam,40.0,False
49035,0.98,Maldives,6.0,False
34604,0.96,Kenya,18.0,False
15253,1.0,,1.0,True
14196,0.76,Indonesia,4.0,False
31979,1.0,Kenya,10.0,False
36637,,China,11.0,False
32535,,El Salvador,1.0,False
18484,1.0,Gambia,108.0,False
36637,,China,11.0,False
46140,,Somalia,1.0,False
34572,1.0,Saint Helena,1.0,False
23923,1.0,,1.0,False
26285,0.94,Senegal,9.0,False
46162,1.0,Nicaragua,1.0,False
35126,,French Guiana,1.0,False
34193,1.0,Cuba,1.0,False
14196,0.76,Indonesia,4.0,False
3790,1.0,Netherlands,16.0,False
37704,0.96,Fiji,26.0,False
45321,1.0,Brazil,2.0,False
18077,1.0,Sao Tome and Principe,139.0,False
36637,,China,11.0,False
10825,0.96,Somalia,1.0,False
26285,0.94,Senegal,9.0,False
14196,0.76,Indonesia,4.0,False
49987,1.0,,19.0,False
33030,1.0,Niue,11.0,False
49987,1.0,,19.0,False
34219,0.2,Zimbabwe,3.0,False
49987,1.0,,19.0,False
17443,1.0,Croatia,2.0,False
23266,,Lebanon,1.0,False
5125,1.0,Russian Federation,2.0,False
7389,0.95,,4.0,False
44764,0.98,Maldives,16.0,False
34219,0.2,Zimbabwe,3.0,False
44764,0.98,Maldives,16.0,False
17443,1.0,Croatia,2.0,False
7389,0.95,,4.0,False
44764,0.98,Maldives,16.0,False
7389,0.95,,4.0,False
4173,1.0,Nicaragua,1.0,True
19735,1.0,Togo,7.0,False
24626,1.0,Cocos (Keeling) Islands,3.0,False
6404,,,1.0,False
13400,1.0,Sao Tome and Principe,1.0,True
7721,1.0,,1.0,True
22470,1.0,Russian Federation,1.0,False
36952,1.0,Greenland,1.0,False
32056,,,2.0,False
43834,0.99,Uganda,13.0,False
41484,0.89,Anguilla,23.0,False
11296,1.0,Micronesia,1.0,False
41484,0.89,Anguilla,23.0,False
41484,0.89,Anguilla,23.0,False
7520,1.0,Ukraine,15.0,True
48751,1.0,Philippines,2.0,False
28414,1.0,Uzbekistan,22.0,False
18267,1.0,Denmark,2.0,True
47912,1.0,Tonga,1.0,False
28414,1.0,Uzbekistan,22.0,False
8286,,,1.0,False
38793,1.0,Svalbard & Jan Mayen Islands,2.0,False
40650,,,8.0,True
14494,1.0,Rwanda,3.0,False
28870,,Reunion,2.0,False
23722,1.0,Kiribati,1.0,False
33394,1.0,Bosnia and Herzegovina,2.0,True
43247,,Togo,1.0,False
49035,0.98,Maldives,6.0,False
15707,1.0,Vietnam,4.0,False
3309,1.0,Marshall Islands,1.0,False
1443,1.0,,1.0,False
7428,0.88,Sao Tome and Principe,1.0,False
38122,1.0,Tonga,1.0,False
20541,1.0,,1.0,True
18947,1.0,Malta,1.0,False
48869,1.0,Slovakia (Slovak Republic),22.0,False
25337,1.0,Rwanda,2.0,False
39723,1.0,,1.0,False
42010,,Gambia,4.0,True
29733,,Russian Federation,15.0,False
414,1.0,Uganda,17.0,True
19542,0.83,Togo,8.0,False
29733,,Russian Federation,15.0,False
47573,1.0,Gambia,1.0,True
29733,,Russian Federation,15.0,False
32106,1.0,,2.0,False
29733,,Russian Federation,15.0,False
29733,,Russian Federation,15.0,False
29733,,Russian Federation,15.0,False
29733,,Russian Federation,15.0,False
29733,,Russian Federation,15.0,False
21327,0.86,Vietnam,1.0,False
13720,,Bouvet Island (Bouvetoya),3.0,True
36824,1.0,Isle of Man,1.0,False
39440,,Sao Tome and Principe,2.0,False
38525,1.0,,2.0,False
20186,1.0,Georgia,3.0,False
35898,0.33,Niue,3.0,True
48156,1.0,,1.0,True
36399,1.0,Monaco,1.0,False
21550,1.0,Denmark,1.0,False
34382,1.0,Micronesia,2.0,False
26257,1.0,,1.0,False
25757,0.65,Estonia,1.0,False
20946,1.0,,1.0,False
33576,1.0,Fiji,1.0,False
44921,,Wallis and Futuna,3.0,True
37216,,Malawi,2.0,False
431,0.67,,2.0,False
46964,,Faroe Islands,1.0,False
22879,0.95,Maldives,1.0,False
41574,1.0,Niue,1.0,False
30382,,,1.0,False
18783,0.83,Maldives,1.0,True
28615,0.75,Brazil,1.0,False
11931,,,1.0,False
20526,1.0,Ecuador,1.0,True
26408,1.0,,1.0,False
29974,1.0,,1.0,False
2730,,,1.0,False
43256,,Micronesia,3.0,False
22392,1.0,,2.0,False
44689,1.0,Venezuela,3.0,False
5591,0.99,Indonesia,16.0,True
38856,,,1.0,False
41613,1.0,,1.0,False
5255,1.0,Micronesia,1.0,False
28114,0.97,Bouvet Island (Bouvetoya),16.0,False
10203,1.0,El Salvador,1.0,True
40781,1.0,Guinea,5.0,False
2278,1.0,,1.0,False
23897,1.0,Denmark,5.0,False
24841,1.0,,1.0,True
17486,1.0,Montserrat,4.0,True
6213,1.0,Guinea,1.0,False
32419,,Greenland,2.0,False
6489,,,1.0,False
20165,0.94,Ukraine,30.0,False
30253,1.0,Marshall Islands,1.0,False
32734,0.96,,4.0,False
32734,0.96,,4.0,False
46723,,,1.0,False
32734,0.96,,4.0,False
18697,1.0,Rwanda,8.0,False
18697,1.0,Rwanda,8.0,False
5685,,Nicaragua,4.0,False
23096,1.0,Kiribati,1.0,False
47973,,Ghana,5.0,False
4396,1.0,,1.0,False
11611,0.9,Micronesia,3.0,False
18756,0.88,Philippines,3.0,False
17390,1.0,Denmark,1.0,False
37563,,United Kingdom,1.0,False
18756,0.88,Philippines,3.0,False
7574,1.0,Niger,1.0,False
29785,1.0,Bouvet Island (Bouvetoya),1.0,False
24398,0.0,,1.0,False
40325,0.93,Costa Rica,4.0,False
19026,1.0,,1.0,False
36080,,,1.0,False
20965,,Guinea,1.0,False
15279,,Afghanistan,22.0,True
18697,1.0,Rwanda,8.0,False
34852,,Niue,10.0,True
12876,1.0,,1.0,False
16828,0.6,,1.0,False
21649,1.0,,1.0,True
22072,1.0,Palestinian Territory,2.0,False
27501,,Netherlands,1.0,True
25305,,,1.0,True
16500,1.0,France,1.0,False
10710,,Costa Rica,1.0,False
25890,1.0,,3.0,False
11169,,Tonga,3.0,True
47990,0.88,Venezuela,4.0,False
17472,1.0,Holy See (Vatican City State),2.0,True
39684,,Svalbard & Jan Mayen Islands,2.0,False
20213,,Russian Federation,1.0,False
28377,1.0,Mauritania,1.0,True
50057,1.0,,1.0,False
3231,1.0,Christmas Island,1.0,False
21759,1.0,Croatia,1.0,True
33895,1.0,,1.0,False
36931,1.0,Russian Federation,2.0,False
31651,0.86,Lebanon,2.0,True
21444,0.5,Vanuatu,1.0,False
35230,1.0,,2.0,True
34054,1.0,,4.0,False
45805,1.0,Gibraltar,1.0,True
46871,1.0,Palestinian Territory,2.0,False
45560,0.67,Nauru,1.0,True
33402,1.0,Turkmenistan,1.0,True
6913,1.0,,2.0,True
36155,1.0,,1.0,False
8793,1.0,Cuba,1.0,False
8741,0.57,Guinea,1.0,False
35596,,,1.0,True
4213,,Greenland,1.0,False
19735,1.0,Togo,7.0,False
27757,1.0,Uzbekistan,2.0,False
6239,1.0,,3.0,False
48550,,Brazil,1.0,False
44945,0.9,Marshall Islands,4.0,True
4151,1.0,Palestinian Territory,1.0,True
34397,1.0,Faroe Islands,1.0,False
48372,1.0,Barbados,12.0,True
9658,1.0,,1.0,False
38562,,Isle of Man,1.0,False
31179,,,1.0,False
3239,,,1.0,False
12667,1.0,,1.0,False
13732,1.0,Maldives,1.0,False
37671,,Barbados,1.0,False
32991,1.0,Mauritania,2.0,True
29171,1.0,Mauritania,1.0,False
3327,1.0,Uruguay,1.0,False
34643,,Montserrat,1.0,False
27482,1.0,Brazil,1.0,True
32709,1.0,,1.0,False
42174,,Faroe Islands,1.0,False
29536,,Guinea,1.0,True
32650,1.0,,2.0,False
28447,1.0,Zimbabwe,1.0,False
32022,1.0,Zimbabwe,1.0,True
15778,1.0,China,1.0,False
8041,0.96,Bouvet Island (Bouvetoya),2.0,False
19920,1.0,,1.0,False
5816,,Rwanda,4.0,False
47038,1.0,,1.0,True
31629,0.63,,2.0,False
43659,0.98,Maldives,14.0,False
7258,1.0,Brazil,2.0,True
42193,1.0,,1.0,True
19636,,Guernsey,2.0,False
23087,1.0,Sao Tome and Principe,1.0,False
31158,0.99,Suriname,11.0,False
7326,1.0,Kiribati,3.0,True
31147,1.0,,1.0,False
32547,1.0,Brazil,1.0,False
49414,1.0,Tanzania,1.0,False
22492,0.6,Kiribati,2.0,False
38046,1.0,Rwanda,1.0,False
49150,1.0,United Kingdom,2.0,True
38647,1.0,Maldives,1.0,False
28765,1.0,,1.0,False
37895,,Anguilla,1.0,False
22381,1.0,,1.0,False
26959,1.0,Fiji,2.0,False
30312,,,1.0,False
23021,,Anguilla,1.0,False
4654,1.0,Cape Verde,3.0,False
28779,1.0,Portugal,1.0,False
28782,,,1.0,False
34662,1.0,,1.0,False
2439,,Bouvet Island (Bouvetoya),1.0,False
26602,1.0,France,1.0,False
5399,1.0,Suriname,2.0,False
32991,1.0,Mauritania,2.0,True
27187,,,1.0,True
35281,0.33,,2.0,False
1532,1.0,Wallis and Futuna,2.0,True
19655,1.0,Tonga,13.0,True
48983,1.0,Sao Tome and Principe,2.0,False
8439,0.97,Rwanda,17.0,True
19655,1.0,Tonga,13.0,True
47335,0.78,Guernsey,15.0,False
28486,1.0,Uzbekistan,1.0,False
47335,0.78,Guernsey,15.0,False
12812,0.99,Croatia,32.0,False
47335,0.78,Guernsey,15.0,False
12812,0.99,Croatia,32.0,False
12812,0.99,Croatia,32.0,False
5041,1.0,Chile,7.0,False
11814,1.0,Micronesia,7.0,True
3643,1.0,,3.0,False
12812,0.99,Croatia,32.0,False
27025,1.0,Reunion,1.0,False
36476,1.0,Saint Helena,1.0,False
24021,1.0,Venezuela,1.0,False
46796,1.0,,3.0,False
47967,1.0,Uzbekistan,2.0,True
18570,,,1.0,False
33817,1.0,Gibraltar,62.0,False
45498,1.0,Indonesia,4.0,True
35799,,Netherlands,7.0,False
10216,,Lebanon,1.0,False
25002,,China,12.0,False
44398,1.0,Niue,2.0,False
26616,1.0,Isle of Man,10.0,False
546,1.0,Uganda,4.0,False
12886,1.0,Marshall Islands,2.0,False
33342,,Nicaragua,1.0,False
30945,,Niue,1.0,False
25187,1.0,,1.0,False
19348,1.0,Marshall Islands,1.0,False
13941,,Turks and Caicos Islands,1.0,True
18197,0.86,Maldives,5.0,False
10956,,Lebanon,2.0,False
43537,0.5,Costa Rica,1.0,True
10792,1.0,Afghanistan,1.0,False
10992,,Togo,2.0,True
45566,1.0,,1.0,False
21372,1.0,Niue,1.0,True
13479,1.0,,5.0,False
23062,1.0,Saint Helena,1.0,True
18077,1.0,Sao Tome and Principe,139.0,False
3218,1.0,Zimbabwe,6.0,False
546,1.0,Uganda,4.0,False
49766,0.6,Ghana,2.0,False
15195,1.0,Svalbard & Jan Mayen Islands,3.0,True
5886,0.94,Fiji,25.0,True
19735,1.0,Togo,7.0,False
37292,1.0,,3.0,False
46943,0.94,Peru,2.0,False
31210,1.0,Cape Verde,1.0,True
22128,1.0,Malta,1.0,False
4399,,Guinea,2.0,True
8616,0.53,Canada,4.0,True
21877,1.0,Cook Islands,7.0,False
49421,1.0,Slovenia,1.0,False
30263,1.0,,2.0,False
46943,0.94,Peru,2.0,False
611,0.86,Montserrat,7.0,False
24053,,Afghanistan,1.0,False
19190,0.67,Isle of Man,1.0,False
22611,1.0,Sao Tome and Principe,1.0,False
27559,,,1.0,False
47064,,Zimbabwe,1.0,True
45260,0.94,,19.0,False
45598,0.83,China,17.0,False
26342,,Togo,1.0,False
5886,0.94,Fiji,25.0,True
46708,1.0,,1.0,False
4217,,Kenya,52.0,False
32620,1.0,Gambia,5.0,False
32620,1.0,Gambia,5.0,False
11710,1.0,Guinea,2.0,False
2733,,Chad,1.0,False
16331,1.0,,1.0,False
1723,,Kenya,1.0,False
19779,0.85,Gambia,1.0,False
40910,1.0,France,2.0,False
32817,1.0,Russian Federation,1.0,True
46407,0.71,Rwanda,3.0,False
44027,,Uganda,2.0,False
32598,,Vietnam,1.0,False
46407,0.71,Rwanda,3.0,False
23034,0.99,Monaco,54.0,False
1955,1.0,Monaco,4.0,False
5999,1.0,Denmark,2.0,True
41484,0.89,Anguilla,23.0,False
48107,1.0,Uganda,1.0,False
34604,0.96,Kenya,18.0,False
27383,,,1.0,False
30263,1.0,,2.0,False
315,1.0,,1.0,False
31157,0.86,Bosnia and Herzegovina,1.0,False
38501,0.94,Uzbekistan,2.0,False
48480,,Nicaragua,1.0,False
3199,1.0,,1.0,False
20255,1.0,Guinea,3.0,False
34488,1.0,Faroe Islands,1.0,False
23946,1.0,,2.0,False
44363,1.0,Turks and Caicos Islands,1.0,False
11013,1.0,,1.0,False
47973,,Ghana,5.0,False
1434,1.0,Sao Tome and Principe,1.0,False
37398,1.0,Ghana,3.0,False
49398,0.88,Barbados,18.0,True
414,1.0,Uganda,17.0,True
11578,1.0,Brazil,1.0,False
42963,1.0,Venezuela,1.0,False
37398,1.0,Ghana,3.0,False
5225,1.0,Bosnia and Herzegovina,1.0,False
37537,1.0,,2.0,True
37293,0.92,Russian Federation,15.0,False
39682,1.0,Uganda,1.0,True
35799,,Netherlands,7.0,False
414,1.0,Uganda,17.0,True
45090,1.0,,1.0,False
33691,1.0,Chad,1.0,False
7968,1.0,,1.0,True
40825,,Andorra,1.0,False
26762,0.71,Maldives,1.0,True
24512,1.0,Kenya,1.0,True
14070,1.0,,2.0,False
16649,1.0,Gibraltar,8.0,False
19217,0.98,Marshall Islands,46.0,False
44788,0.92,,1.0,False
48486,1.0,,1.0,False
47005,,Lithuania,1.0,True
36408,1.0,Nauru,5.0,False
37462,1.0,Jersey,1.0,False
24484,1.0,Cocos (Keeling) Islands,1.0,False
40745,,,3.0,False
32735,1.0,,2.0,False
40745,,,3.0,False
42203,1.0,Afghanistan,1.0,True
105,1.0,,1.0,True
32814,1.0,Zimbabwe,2.0,False
23778,,French Guiana,1.0,False
4288,,Uruguay,1.0,False
43799,1.0,Nicaragua,2.0,False
11769,1.0,,1.0,False
21180,,Mexico,1.0,True
42801,1.0,,1.0,True
36328,,China,3.0,False
25131,1.0,Libyan Arab Jamahiriya,1.0,False
40893,1.0,Nauru,3.0,False
15046,,Jersey,1.0,False
27640,1.0,Isle of Man,1.0,False
32106,1.0,,2.0,False
31134,1.0,Maldives,2.0,True
7979,1.0,,109.0,False
36902,1.0,Russian Federation,1.0,False
2878,0.93,Bosnia and Herzegovina,3.0,True
45929,0.96,Uganda,3.0,False
5095,,Zimbabwe,1.0,False
7657,0.0,Marshall Islands,1.0,False
37201,,Zimbabwe,1.0,False
21881,1.0,Puerto Rico,2.0,False
41153,1.0,Guinea,9.0,False
4912,1.0,Pakistan,2.0,False
44508,,Libyan Arab Jamahiriya,1.0,False
35575,,Marshall Islands,1.0,True
37167,,Nicaragua,2.0,False
15675,1.0,Isle of Man,1.0,True
38406,0.96,Russian Federation,6.0,True
31913,1.0,China,1.0,True
1709,1.0,Tonga,2.0,False
48409,,Estonia,60.0,True
48409,,Estonia,60.0,True
7198,1.0,Isle of Man,4.0,False
18858,1.0,Kenya,1.0,True
47305,1.0,Maldives,1.0,True
25528,1.0,Svalbard & Jan Mayen Islands,1.0,False
5886,0.94,Fiji,25.0,True
43316,1.0,Indonesia,23.0,False
43152,1.0,Nicaragua,82.0,True
5420,1.0,Tonga,41.0,False
49398,0.88,Barbados,18.0,True
26967,1.0,,1.0,False
31489,,Brazil,1.0,False
30256,1.0,Monaco,1.0,False
23677,,,6.0,False
17654,,Nauru,3.0,False
5886,0.94,Fiji,25.0,True
48085,1.0,Andorra,1.0,False
4217,,Kenya,52.0,False
48117,0.98,Ukraine,41.0,False
5886,0.94,Fiji,25.0,True
32278,,Togo,1.0,False
16728,1.0,,3.0,True
17654,,Nauru,3.0,False
5886,0.94,Fiji,25.0,True
11054,1.0,Svalbard & Jan Mayen Islands,1.0,False
5886,0.94,Fiji,25.0,True
8091,0.97,Cuba,10.0,False
22107,1.0,,1.0,False
22871,,,1.0,False
5886,0.94,Fiji,25.0,True
30879,,United Kingdom,1.0,False
17259,1.0,Guinea,2.0,False
3359,0.17,Isle of Man,1.0,False
15262,0.86,Papua New Guinea,1.0,False
25476,1.0,Fiji,11.0,False
5015,1.0,Pakistan,2.0,False
25393,,Tanzania,1.0,False
19879,0.99,Guinea,19.0,False
4217,,Kenya,52.0,False
18484,1.0,Gambia,108.0,False
27755,1.0,France,1.0,False
7541,1.0,Senegal,1.0,False
45436,1.0,Tonga,2.0,False
2306,1.0,French Guiana,1.0,False
29647,1.0,Peru,1305.0,False
29346,1.0,El Salvador,1.0,False
30975,1.0,France,1.0,True
5084,1.0,Congo,1.0,False
7198,1.0,Isle of Man,4.0,False
48260,,Bouvet Island (Bouvetoya),1.0,False
13556,1.0,Uzbekistan,1.0,False
7119,1.0,Bosnia and Herzegovina,1.0,True
1955,1.0,Monaco,4.0,False
13641,0.85,Mauritania,23.0,False
34354,1.0,,1.0,True
26700,,Niue,6.0,False
13152,1.0,Russian Federation,2.0,False
37986,,,1.0,False
39484,1.0,Gambia,1.0,False
34223,,,4.0,False
1955,1.0,Monaco,4.0,False
16031,1.0,,1.0,True
33934,1.0,Wallis and Futuna,1.0,False
31667,1.0,Croatia,1.0,False
19542,0.83,Togo,8.0,False
20508,,Gambia,1.0,True
33908,1.0,Tonga,1.0,False
33874,,Kenya,2.0,True
19542,0.83,Togo,8.0,False
40298,1.0,,2.0,False
8409,0.98,Maldives,9.0,False
42370,1.0,Marshall Islands,6.0,False
19542,0.83,Togo,8.0,False
40793,1.0,,75.0,True
19542,0.83,Togo,8.0,False
45088,1.0,Reunion,9.0,False
32705,1.0,Turkmenistan,3.0,False
37499,1.0,French Guiana,4.0,True
987,,China,1.0,False
4429,1.0,Faroe Islands,1.0,False
11387,1.0,Uganda,2.0,False
31216,1.0,Togo,1.0,True
13479,1.0,,5.0,False
19542,0.83,Togo,8.0,False
38051,,Somalia,1.0,True
19542,0.83,Togo,8.0,False
19542,0.83,Togo,8.0,False
40793,1.0,,75.0,True
12484,,United Kingdom,1.0,False
29636,1.0,Cocos (Keeling) Islands,5.0,False
14635,,Monaco,1.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
12685,0.95,,3.0,True
19217,0.98,Marshall Islands,46.0,False
44067,1.0,,1.0,False
30751,,,1.0,False
10711,0.93,Uganda,108.0,True
40250,1.0,Palau,5.0,False
37288,,Pakistan,2.0,True
13740,,Micronesia,1.0,False
1099,0.7,,1.0,False
25471,0.83,,1.0,False
32620,1.0,Gambia,5.0,False
27274,,,1.0,False
43848,,Indonesia,1.0,False
47634,1.0,,1.0,False
20090,,Vanuatu,1.0,False
38369,1.0,,1.0,False
49928,,Sao Tome and Principe,1.0,False
33397,1.0,Nicaragua,1.0,False
46500,0.99,Pakistan,73.0,False
29480,1.0,French Polynesia,6.0,False
19236,1.0,,1.0,False
9109,1.0,Svalbard & Jan Mayen Islands,1.0,False
24971,,,4.0,False
24220,,,1.0,True
44971,1.0,Isle of Man,1.0,False
47898,1.0,Greenland,2.0,False
7979,1.0,,109.0,False
49087,,,1.0,False
16514,1.0,Puerto Rico,4.0,False
13306,,,1.0,False
29636,1.0,Cocos (Keeling) Islands,5.0,False
13845,,Ghana,1.0,True
32924,1.0,Cocos (Keeling) Islands,1.0,False
31873,0.99,Uzbekistan,22.0,False
48800,1.0,Maldives,1.0,True
7979,1.0,,109.0,False
16514,1.0,Puerto Rico,4.0,False
10927,1.0,Gambia,2.0,True
13710,1.0,Christmas Island,3.0,False
13919,1.0,Uzbekistan,1.0,True
34187,1.0,,1.0,False
16514,1.0,Puerto Rico,4.0,False
36572,,Estonia,1.0,True
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
49035,0.98,Maldives,6.0,False
25535,1.0,,1.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
7979,1.0,,109.0,False
16947,,Chile,2.0,False
15573,,Niue,1.0,False
20279,1.0,,1.0,True
31657,,,1.0,False
42955,1.0,Kenya,1.0,False
17436,0.5,,1.0,False
12748,,,1.0,True
26526,0.94,Tonga,8.0,False
33817,1.0,Gibraltar,62.0,False
4419,,Pakistan,1.0,False
5663,,Russian Federation,8.0,True
23398,,Bosnia and Herzegovina,1.0,False
43062,1.0,,2.0,True
5277,1.0,Vietnam,10.0,False
2263,1.0,Guinea,1.0,False
18168,0.95,Ecuador,3.0,False
32341,0.7,Russian Federation,5.0,False
48869,1.0,Slovakia (Slovak Republic),22.0,False
29647,1.0,Peru,1305.0,False
25930,1.0,Kiribati,1.0,True
23532,,Fiji,1.0,False
47990,0.88,Venezuela,4.0,False
18484,1.0,Gambia,108.0,False
29647,1.0,Peru,1305.0,False
29647,1.0,Peru,1305.0,False
1593,,Djibouti,1.0,False
31707,1.0,Niger,48.0,False
20896,,Kenya,1.0,False
24867,0.9,Bosnia and Herzegovina,5.0,False
40557,1.0,Kenya,2.0,False
32676,1.0,China,34.0,False
35883,,,1.0,True
335,0.9,Chad,1.0,False
40022,,,3.0,True
32684,,Kiribati,1.0,False
38235,0.8,Kiribati,3.0,True
30332,1.0,Ecuador,2.0,False
22935,,United States of America,2.0,True
32676,1.0,China,34.0,False
28241,0.97,Maldives,10.0,False
18537,,Nauru,1.0,False
37429,0.0,Russian Federation,1.0,True
26545,1.0,,1.0,True
22487,1.0,Kenya,1.0,False
24626,1.0,Cocos (Keeling) Islands,3.0,False
6568,,Australia,1.0,False
42513,,Niger,1.0,False
15245,1.0,,11.0,False
44114,0.92,,5.0,False
17795,1.0,Uzbekistan,11.0,True
16638,0.9,Bahrain,2.0,False
48869,1.0,Slovakia (Slovak Republic),22.0,False
24595,1.0,Guinea,3.0,True
41557,1.0,Niger,2.0,False
44586,0.85,Ukraine,13.0,False
46795,1.0,Indonesia,1.0,False
12097,,Guernsey,1.0,False
47990,0.88,Venezuela,4.0,False
43316,1.0,Indonesia,23.0,False
33817,1.0,Gibraltar,62.0,False
24740,,Anguilla,1.0,False
41251,,Turks and Caicos Islands,1.0,False
41484,0.89,Anguilla,23.0,False
971,,Kenya,1.0,False
47813,0.5,Niue,1.0,False
33187,,Lebanon,1.0,True
28785,1.0,Lebanon,1.0,False
28477,1.0,Guinea,2.0,True
37001,,Bosnia and Herzegovina,1.0,False
44065,,Kenya,1.0,False
29960,1.0,Indonesia,1.0,True
19958,1.0,Congo,40.0,True
2870,,,1.0,True
22874,,,1.0,False
1493,,Cape Verde,1.0,False
32676,1.0,China,34.0,False
45553,0.9,Brazil,16.0,True
18697,1.0,Rwanda,8.0,False
13070,1.0,Fiji,45.0,False
24709,,,1.0,True
26285,0.94,Senegal,9.0,False
49233,1.0,Andorra,3.0,False
9361,,French Guiana,1.0,False
12151,1.0,,1.0,False
13070,1.0,Fiji,45.0,False
29716,,Gibraltar,1.0,False
32831,,Ghana,1.0,False
5003,1.0,Jersey,8.0,False
32676,1.0,China,34.0,False
14254,1.0,Nicaragua,4.0,False
21605,0.83,Nicaragua,6.0,False
32734,0.96,,4.0,False
19897,1.0,Monaco,1.0,False
49377,,Sao Tome and Principe,1.0,False
356,0.99,Wallis and Futuna,32.0,True
25460,1.0,Maldives,13.0,False
34395,,Chile,1.0,False
40793,1.0,,75.0,True
24370,0.9,Zimbabwe,3.0,False
14505,,Sao Tome and Principe,2.0,True
32676,1.0,China,34.0,False
22594,1.0,Rwanda,12.0,False
47313,0.8,Costa Rica,4.0,False
34838,,Tanzania,1.0,False
45636,1.0,Reunion,2.0,False
32676,1.0,China,34.0,False
13890,,Kiribati,13.0,False
33016,0.89,Cape Verde,1.0,False
23823,1.0,China,3.0,True
24359,1.0,Sao Tome and Principe,1.0,True
11973,1.0,Niue,7.0,True
